,char,dec,hex,freq,rate,acc_rate
5504,唳,21811,0x5533,4992,3.7225789276926164e-06,0.9937801999901531
5505,碼,30908,0x78bc,4989,3.7203418009331857e-06,0.9937839203319541
5506,鏖,37846,0x93d6,4983,3.7158675474143245e-06,0.9937876361995015
5507,莠,33696,0x83a0,4980,3.713630420654894e-06,0.9937913498299221
5508,郾,37118,0x90fe,4972,3.707664749296412e-06,0.9937950574946715
5509,坳,22387,0x5773,4972,3.707664749296412e-06,0.9937987651594208
5510,袱,34993,0x88b1,4965,3.7024447868577407e-06,0.9938024676042077
5511,憨,25000,0x61a8,4963,3.70095336901812e-06,0.9938061685575766
5512,狥,29413,0x72e5,4960,3.6987162422586895e-06,0.9938098672738189
5513,涑,28049,0x6d91,4958,3.697224824419069e-06,0.9938135644986433
5514,䕶,17782,0x4576,4958,3.697224824419069e-06,0.9938172617234677
5515,搓,25619,0x6413,4957,3.696479115499259e-06,0.9938209582025832
5516,蹻,36475,0x8e7b,4955,3.6949876976596383e-06,0.9938246531902809
5517,町,30010,0x753a,4954,3.694241988739828e-06,0.9938283474322697
5518,燹,29177,0x71f9,4952,3.6927505709002076e-06,0.9938320401828405
5519,禫,31147,0x79ab,4951,3.6920048619803976e-06,0.9938357321877025
5520,枵,26549,0x67b5,4950,3.691259153060587e-06,0.9938394234468556
5521,擷,25847,0x64f7,4949,3.690513444140777e-06,0.9938431139602998
5522,皞,30366,0x769e,4944,3.686784899541726e-06,0.9938468007451994
5523,涖,28054,0x6d96,4939,3.6830563549426746e-06,0.9938504838015543
5524,烜,28892,0x70dc,4939,3.6830563549426746e-06,0.9938541668579092
5525,摽,25725,0x647d,4938,3.6823106460228646e-06,0.9938578491685552
5526,苒,33490,0x82d2,4937,3.6815649371030545e-06,0.9938615307334924
5527,婷,23159,0x5a77,4933,3.6785821014238134e-06,0.9938652093155937
5528,莅,33669,0x8385,4929,3.6755992657445727e-06,0.9938688849148595
5529,埴,22516,0x57f4,4920,3.6688878854662808e-06,0.993872553802745
5530,硼,30844,0x787c,4918,3.66739646762666e-06,0.9938762211992126
5531,庀,24192,0x5e80,4917,3.66665075870685e-06,0.9938798878499713
5532,齬,40812,0x9f6c,4914,3.6644136319474195e-06,0.9938835522636033
5533,驁,39489,0x9a41,4913,3.663667923027609e-06,0.9938872159315263
5534,齟,40799,0x9f5f,4910,3.6614307962681784e-06,0.9938908773623225
5535,朏,26383,0x670f,4909,3.6606850873483683e-06,0.9938945380474099
5536,吶,21558,0x5436,4906,3.6584479605889377e-06,0.9938981964953705
5537,喋,21899,0x558b,4901,3.6547194159898865e-06,0.9939018512147865
5538,囹,22265,0x56f9,4897,3.6517365803106458e-06,0.9939055029513668
5539,喂,21890,0x5582,4896,3.6509908713908353e-06,0.9939091539422382
5540,粕,31893,0x7c95,4895,3.6502451624710252e-06,0.9939128041874007
5541,豨,35944,0x8c68,4893,3.6487537446314047e-06,0.9939164529411453
5542,瀧,28711,0x7027,4879,3.6383138197540616e-06,0.993920091254965
5543,崆,23814,0x5d06,4873,3.6338395662352003e-06,0.9939237250945313
5544,璁,29825,0x7481,4871,3.6323481483955797e-06,0.9939273574426797
5545,杌,26444,0x674c,4869,3.6308567305559596e-06,0.9939309882994103
5546,嫖,23254,0x5ad6,4865,3.6278738948767185e-06,0.9939346161733051
5547,緗,32215,0x7dd7,4864,3.6271281859569084e-06,0.993938243301491
5548,蛭,34541,0x86ed,4864,3.6271281859569084e-06,0.993941870429677
5549,埸,22520,0x57f8,4861,3.6248910591974778e-06,0.9939454953207362
5550,澇,28551,0x6f87,4860,3.6241453502776673e-06,0.9939491194660864
5551,螽,34749,0x87bd,4857,3.6219082235182366e-06,0.99395274137431
5552,擿,25855,0x64ff,4853,3.618925387838996e-06,0.9939563602996978
5553,鎛,37787,0x939b,4849,3.6159425521597552e-06,0.99395997624225
5554,蹬,36460,0x8e6c,4839,3.608485462961653e-06,0.993963584727713
5555,蠆,34822,0x8806,4835,3.605502627282412e-06,0.9939671902303402
5556,鋟,37599,0x92df,4826,3.59879124700412e-06,0.9939707890215872
5557,剉,21065,0x5249,4824,3.5972998291644997e-06,0.9939743863214163
5558,嫦,23270,0x5ae6,4823,3.596554120244689e-06,0.9939779828755366
5559,糕,31957,0x7cd5,4822,3.595808411324879e-06,0.993981578683948
5560,薷,34231,0x85b7,4820,3.5943169934852586e-06,0.9939851730009415
5561,癮,30318,0x766e,4811,3.5876056132069667e-06,0.9939887606065547
5562,嶮,23982,0x5dae,4810,3.5868599042871566e-06,0.993992347466459
5563,埏,22479,0x57cf,4809,3.586114195367346e-06,0.9939959335806544
5564,賸,36088,0x8cf8,4803,3.581639941848485e-06,0.9939995152205963
5565,芤,33444,0x82a4,4803,3.581639941848485e-06,0.9940030968605381
5566,呷,21623,0x5477,4799,3.578657106169244e-06,0.9940066755176443
5567,陔,38484,0x9654,4798,3.5779113972494337e-06,0.9940102534290416
5568,綯,32175,0x7daf,4797,3.5771656883296236e-06,0.9940138305947299
5569,顴,39028,0x9874,4795,3.575674270490003e-06,0.9940174062690004
5570,嘘,22040,0x5618,4794,3.574928561570193e-06,0.994020981197562
5571,舐,33296,0x8210,4791,3.5726914348107623e-06,0.9940245538889968
5572,醺,37306,0x91ba,4791,3.5726914348107623e-06,0.9940281265804316
5573,嫻,23291,0x5afb,4780,3.56448863669285e-06,0.9940316910690683
5574,秬,31212,0x79ec,4778,3.5629972188532293e-06,0.9940352540662871
5575,獷,29559,0x7377,4776,3.561505801013609e-06,0.9940388155720882
5576,瀏,28687,0x700f,4776,3.561505801013609e-06,0.9940423770778892
5577,熔,29076,0x7194,4775,3.5607600920937987e-06,0.9940459378379813
5578,筑,31569,0x7b51,4773,3.5592686742541785e-06,0.9940494971066556
5579,郇,37063,0x90c7,4767,3.554794420735317e-06,0.9940530519010763
5580,螈,34696,0x8788,4767,3.554794420735317e-06,0.994056606695497
5581,鴞,40222,0x9d1e,4759,3.5488287493768354e-06,0.9940601555242464
5582,髴,39668,0x9af4,4746,3.5391345334193024e-06,0.9940636946587799
5583,葑,33873,0x8451,4745,3.5383888244994923e-06,0.9940672330476044
5584,䰟,19487,0x4c1f,4745,3.5383888244994923e-06,0.9940707714364289
5585,两,20004,0x4e24,4742,3.5361516977400617e-06,0.9940743075881266
5586,槿,27135,0x69ff,4736,3.5316774442212e-06,0.9940778392655709
5587,蜕,34581,0x8715,4733,3.5294403174617694e-06,0.9940813687058884
5588,捺,25466,0x637a,4733,3.5294403174617694e-06,0.9940848981462058
5589,鞞,38814,0x979e,4732,3.5286946085419593e-06,0.9940884268408143
5590,鮪,39850,0x9baa,4730,3.5272031907023388e-06,0.9940919540440051
5591,悝,24733,0x609d,4725,3.523474646103288e-06,0.9940954775186511
5592,縢,32290,0x7e22,4724,3.5227289371834775e-06,0.9940990002475883
5593,皴,30388,0x76b4,4722,3.5212375193438574e-06,0.9941025214851077
5594,岔,23700,0x5c94,4714,3.5152718479853755e-06,0.9941060367569556
5595,諗,35543,0x8ad7,4710,3.5122890123061344e-06,0.9941095490459679
5596,蚯,34479,0x86af,4705,3.5085604677070836e-06,0.9941130576064356
5597,珏,29647,0x73cf,4690,3.49737483390993e-06,0.9941165549812696
5598,愨,24872,0x6128,4688,3.4958834160703095e-06,0.9941200508646857
5599,淙,28121,0x6dd9,4684,3.492900580391069e-06,0.9941235437652661
5600,吵,21557,0x5435,4681,3.490663453631638e-06,0.9941270344287197
5601,僱,20721,0x50f1,4681,3.490663453631638e-06,0.9941305250921734
5602,歳,27507,0x6b73,4676,3.486934909032587e-06,0.9941340120270824
5603,鮒,39826,0x9b92,4666,3.479477819834485e-06,0.9941374915049023
5604,磷,30967,0x78f7,4662,3.476494984155244e-06,0.9941409679998864
5605,囀,22208,0x56c0,4660,3.4750035663156237e-06,0.9941444430034527
5606,衎,34894,0x884e,4651,3.4682921860373314e-06,0.9941479112956387
5607,捱,25457,0x6371,4648,3.466055059277901e-06,0.994151377350698
5608,娜,23068,0x5a1c,4646,3.4645636414382806e-06,0.9941548419143394
5609,幌,24140,0x5e4c,4646,3.4645636414382806e-06,0.9941583064779809
5610,炅,28805,0x7085,4630,3.452632298721317e-06,0.9941617591102796
5611,齏,40783,0x9f4f,4628,3.4511408808816964e-06,0.9941652102511604
5612,吽,21565,0x543d,4619,3.4444295006034045e-06,0.9941686546806611
5613,螵,34741,0x87b5,4615,3.441446664924164e-06,0.994172096127326
5614,槩,27113,0x69e9,4613,3.4399552470845433e-06,0.9941755360825731
5615,嚶,22198,0x56b6,4603,3.432498157886441e-06,0.9941789685807311
5616,憧,24999,0x61a7,4601,3.4310067400468207e-06,0.9941823995874711
5617,猺,29498,0x733a,4601,3.4310067400468207e-06,0.9941858305942112
5618,秧,31207,0x79e7,4599,3.4295153222072e-06,0.9941892601095333
5619,来,26469,0x6765,4596,3.4272781954477696e-06,0.9941926873877288
5620,曛,26331,0x66db,4596,3.4272781954477696e-06,0.9941961146659243
5621,軿,36607,0x8eff,4593,3.425041068688339e-06,0.9941995397069929
5622,囗,22231,0x56d7,4588,3.4213125240892877e-06,0.994202961019517
5623,浯,28015,0x6d6f,4587,3.4205668151694777e-06,0.9942063815863321
5624,魑,39761,0x9b51,4578,3.4138554348911853e-06,0.994209795441767
5625,怍,24589,0x600d,4575,3.4116183081317547e-06,0.9942132070600751
5626,銚,37530,0x929a,4571,3.408635472452514e-06,0.9942166156955475
5627,风,39118,0x98ce,4566,3.404906927853463e-06,0.9942200206024754
5628,质,36136,0x8d28,4559,3.3996869654147915e-06,0.9942234202894408
5629,珉,29641,0x73c9,4555,3.3967041297355504e-06,0.9942268169935705
5630,揲,25586,0x63f2,4548,3.391484167296879e-06,0.9942302084777378
5631,啗,21847,0x5557,4539,3.384772787018587e-06,0.9942335932505248
5632,黝,40669,0x9edd,4538,3.3840270780987766e-06,0.994236977277603
5633,懨,25064,0x61e8,4536,3.3825356602591565e-06,0.9942403598132632
5634,刲,21042,0x5232,4535,3.381789951339346e-06,0.9942437416032145
5635,剜,21084,0x525c,4534,3.381044242419536e-06,0.994247122647457
5636,暾,26302,0x66be,4534,3.381044242419536e-06,0.9942505036916994
5637,黒,40658,0x9ed2,4529,3.3773156978204847e-06,0.9942538810073972
5638,蝥,34661,0x8765,4524,3.3735871532214335e-06,0.9942572545945504
5639,牾,29310,0x727e,4522,3.3720957353818134e-06,0.9942606266902858
5640,畚,30042,0x755a,4519,3.3698586086223828e-06,0.9942639965488944
5641,欻,27451,0x6b3b,4517,3.368367190782762e-06,0.9942673649160853
5642,满,28385,0x6ee1,4516,3.3676214818629517e-06,0.9942707325375671
5643,菔,33748,0x83d4,4515,3.3668757729431416e-06,0.9942740994133401
5644,傴,20660,0x50b4,4511,3.363892937263901e-06,0.9942774633062774
5645,睥,30565,0x7765,4509,3.3624015194242804e-06,0.9942808257077969
5646,繅,32325,0x7e45,4508,3.3616558105044703e-06,0.9942841873636074
5647,馗,39319,0x9997,4507,3.36091010158466e-06,0.9942875482737089
5648,嗑,21969,0x55d1,4505,3.3594186837450397e-06,0.9942909076923927
5649,蒹,33977,0x84b9,4503,3.357927265905419e-06,0.9942942656196586
5650,媯,23215,0x5aaf,4498,3.354198721306368e-06,0.9942976198183799
5651,癤,30308,0x7664,4497,3.353453012386558e-06,0.9943009732713923
5652,朶,26422,0x6736,4493,3.3504701767073167e-06,0.9943043237415691
5653,鴇,40199,0x9d07,4492,3.3497244677875067e-06,0.9943076734660369
5654,蕨,34152,0x8568,4491,3.3489787588676966e-06,0.9943110224447957
5655,椹,26937,0x6939,4489,3.347487341028076e-06,0.9943143699321367
5656,凳,20979,0x51f3,4483,3.3430130875092148e-06,0.9943177129452242
5657,𧰼,162876,0x27c3c,4482,3.3422673785894043e-06,0.9943210552126028
5658,愎,24846,0x610e,4477,3.3385388339903535e-06,0.9943243937514368
5659,盦,30438,0x76e6,4475,3.337047416150733e-06,0.994327730798853
5660,頏,38927,0x980f,4474,3.336301707230923e-06,0.9943310671005602
5661,戳,25139,0x6233,4471,3.3340645804714922e-06,0.9943344011651406
5662,鍤,37732,0x9364,4471,3.3340645804714922e-06,0.994337735229721
5663,喁,21889,0x5581,4467,3.331081744792251e-06,0.9943410663114658
5664,唎,21774,0x550e,4462,3.3273532001932e-06,0.994344393664666
5665,揵,25589,0x63f5,4461,3.32660749127339e-06,0.9943477202721572
5666,玆,29574,0x7386,4460,3.3258617823535798e-06,0.9943510461339395
5667,邨,37032,0x90a8,4453,3.320641819914908e-06,0.9943543667757595
5668,柞,26590,0x67de,4450,3.3184046931554774e-06,0.9943576851804526
5669,𨻶,167670,0x28ef6,4445,3.314676148556426e-06,0.9943609998566012
5670,壼,22780,0x58fc,4445,3.314676148556426e-06,0.9943643145327498
5671,晳,26227,0x6673,4435,3.3072190593583242e-06,0.9943676217518091
5672,芊,33418,0x828a,4435,3.3072190593583242e-06,0.9943709289708685
5673,湔,28244,0x6e54,4434,3.3064733504385137e-06,0.994374235444219
5674,体,20307,0x4f53,4433,3.3057276415187037e-06,0.9943775411718605
5675,嬈,23304,0x5b08,4431,3.304236223679083e-06,0.9943808454080841
5676,怱,24625,0x6031,4427,3.3012533879998424e-06,0.9943841466614721
5677,諏,35535,0x8acf,4415,3.29230488096212e-06,0.9943874389663531
5678,峩,23785,0x5ce9,4413,3.2908134631224993e-06,0.9943907297798162
5679,鎊,37770,0x938a,4413,3.2908134631224993e-06,0.9943940205932794
5680,淥,28133,0x6de5,4412,3.2900677542026892e-06,0.9943973106610337
5681,饜,39260,0x995c,4407,3.286339209603638e-06,0.9944005970002433
5682,簣,31779,0x7c23,4407,3.286339209603638e-06,0.994403883339453
5683,擐,25808,0x64d0,4403,3.283356373924397e-06,0.9944071666958268
5684,櫺,27386,0x6afa,4399,3.2803735382451562e-06,0.9944104470693651
5685,东,19996,0x4e1c,4396,3.2781364114857256e-06,0.9944137252057765
5686,杠,26464,0x6760,4390,3.2736621579668643e-06,0.9944169988679346
5687,窳,31411,0x7ab3,4389,3.272916449047054e-06,0.9944202717843836
5688,礱,31025,0x7931,4383,3.2684421955281926e-06,0.9944235402265792
5689,碓,30867,0x7893,4380,3.266205068768762e-06,0.9944268064316479
5690,柟,26591,0x67df,4371,3.25949368849047e-06,0.9944300659253364
5691,梃,26755,0x6883,4366,3.255765143891419e-06,0.9944333216904804
5692,蘩,34345,0x8629,4365,3.2550194349716088e-06,0.9944365767099154
5693,嫠,23264,0x5ae0,4359,3.2505451814527475e-06,0.9944398272550968
5694,裼,35068,0x88fc,4359,3.2505451814527475e-06,0.9944430778002783
5695,劓,21139,0x5293,4357,3.249053763613127e-06,0.9944463268540419
5696,蘞,34334,0x861e,4349,3.243088092254645e-06,0.9944495699421342
5697,飈,39112,0x98c8,4339,3.235631003056543e-06,0.9944528055731372
5698,頲,38962,0x9832,4338,3.2348852941367327e-06,0.9944560404584314
5699,筇,31559,0x7b47,4336,3.2333938762971125e-06,0.9944592738523077
5700,殳,27571,0x6bb3,4335,3.232648167377302e-06,0.9944625065004751
5701,犄,29316,0x7284,4334,3.231902458457492e-06,0.9944657384029335
5702,廆,24262,0x5ec6,4332,3.2304110406178714e-06,0.9944689688139742
5703,逭,36909,0x902d,4329,3.2281739138584408e-06,0.994472196987888
5704,胯,33007,0x80ef,4327,3.2266824960188202e-06,0.994475423670384
5705,闚,38362,0x95da,4326,3.22593678709901e-06,0.9944786496071711
5706,哼,21756,0x54fc,4324,3.2244453692593896e-06,0.9944818740525404
5707,臊,33226,0x81ca,4320,3.221462533580149e-06,0.994485095515074
5708,躪,36522,0x8eaa,4313,3.216242571141477e-06,0.9944883117576452
5709,宻,23483,0x5bbb,4313,3.216242571141477e-06,0.9944915280002163
5710,螂,34690,0x8782,4311,3.214751153301857e-06,0.9944947427513696
5711,繢,32354,0x7e62,4301,3.2072940641037546e-06,0.9944979500454337
5712,厢,21410,0x53a2,4297,3.204311228424514e-06,0.9945011543566622
5713,瀹,28729,0x7039,4284,3.194617012466981e-06,0.9945043489736747
5714,觽,35325,0x89fd,4283,3.193871303547171e-06,0.9945075428449782
5715,㮣,15267,0x3ba3,4278,3.1901427589481196e-06,0.9945107329877372
5716,鶡,40353,0x9da1,4275,3.187905632188689e-06,0.9945139208933693
5717,頠,38944,0x9820,4265,3.1804485429905866e-06,0.9945171013419123
5718,瓮,29934,0x74ee,4265,3.1804485429905866e-06,0.9945202817904553
5719,傀,20608,0x5080,4264,3.1797028340707765e-06,0.9945234614932893
5720,鞘,38808,0x9798,4264,3.1797028340707765e-06,0.9945266411961233
5721,韁,38849,0x97c1,4263,3.1789571251509664e-06,0.9945298201532485
5722,饅,39237,0x9945,4263,3.1789571251509664e-06,0.9945329991103737
5723,蛆,34502,0x86c6,4260,3.176719998391536e-06,0.9945361758303721
5724,僨,20712,0x50e8,4251,3.170008618113244e-06,0.9945393458389903
5725,佻,20347,0x4f7b,4248,3.167771491353813e-06,0.9945425136104816
5726,詼,35452,0x8a7c,4247,3.167025782434003e-06,0.994545680636264
5727,鵷,40311,0x9d77,4246,3.1662800735141927e-06,0.9945488469163375
5728,鸝,40477,0x9e1d,4245,3.1655343645943822e-06,0.9945520124507021
5729,哆,21702,0x54c6,4244,3.164788655674572e-06,0.9945551772393578
5730,聵,32885,0x8075,4241,3.1625515289151415e-06,0.9945583397908867
5731,盩,30441,0x76e9,4237,3.159568693235901e-06,0.9945614993595799
5732,异,24322,0x5f02,4236,3.1588229843160903e-06,0.9945646581825642
5733,忉,24521,0x5fc9,4236,3.1588229843160903e-06,0.9945678170055485
5734,啥,21861,0x5565,4231,3.155094439717039e-06,0.9945709720999882
5735,甍,29965,0x750d,4228,3.1528573129576085e-06,0.9945741249573012
5736,雝,38621,0x96dd,4226,3.1513658951179884e-06,0.9945772763231964
5737,槪,27114,0x69ea,4222,3.1483830594387472e-06,0.9945804247062559
5738,毖,27606,0x6bd6,4221,3.147637350518937e-06,0.9945835723436064
5739,諲,35570,0x8af2,4216,3.143908805919886e-06,0.9945867162524124
5740,欖,27414,0x6b16,4205,3.1357060078019735e-06,0.9945898519584202
5741,綉,32137,0x7d89,4203,3.134214589962353e-06,0.9945929861730102
5742,碁,30849,0x7881,4201,3.132723172122733e-06,0.9945961188961823
5743,厠,21408,0x53a0,4200,3.1319774632029223e-06,0.9945992508736454
5744,镇,38215,0x9547,4197,3.1297403364434917e-06,0.9946023806139819
5745,蕞,34142,0x855e,4194,3.127503209684061e-06,0.9946055081171915
5746,塡,22625,0x5861,4193,3.126757500764251e-06,0.9946086348746923
5747,獐,29520,0x7350,4192,3.126011791844441e-06,0.9946117608864842
5748,邶,37046,0x90b6,4189,3.1237746650850103e-06,0.9946148846611492
5749,㝠,14176,0x3760,4187,3.1222832472453897e-06,0.9946180069443965
5750,湎,28238,0x6e4e,4182,3.1185547026463385e-06,0.9946211254990992
5751,臞,33246,0x81de,4180,3.117063284806718e-06,0.994624242562384
5752,盻,30459,0x76fb,4178,3.115571866967098e-06,0.994627358134251
5753,棻,26875,0x68fb,4176,3.1140804491274773e-06,0.9946304722147001
5754,躭,36525,0x8ead,4174,3.1125890312878567e-06,0.9946335848037314
5755,踟,36383,0x8e1f,4168,3.1081147777689955e-06,0.9946366929185092
5756,錙,37657,0x9319,4168,3.1081147777689955e-06,0.994639801033287
5757,賕,36053,0x8cd5,4158,3.1006576885708935e-06,0.9946429016909756
5758,荇,33607,0x8347,4155,3.0984205618114624e-06,0.9946460001115374
5759,繙,32345,0x7e59,4151,3.0954377261322217e-06,0.9946490955492635
5760,巂,24002,0x5dc2,4147,3.092454890452981e-06,0.994652188004154
5761,顚,39002,0x985a,4147,3.092454890452981e-06,0.9946552804590445
5762,蘂,34306,0x8602,4146,3.0917091815331705e-06,0.9946583721682261
5763,嫋,23243,0x5acb,4143,3.08947205477374e-06,0.9946614616402808
5764,儐,20752,0x5110,4139,3.086489219094499e-06,0.9946645481294999
5765,罘,32600,0x7f58,4138,3.0857435101746887e-06,0.99466763387301
5766,頫,38955,0x982b,4137,3.0849978012548786e-06,0.9946707188708113
5767,輈,36616,0x8f08,4133,3.082014965575638e-06,0.9946738008857768
5768,坌,22348,0x574c,4130,3.0797778388162073e-06,0.9946768806636157
5769,隽,38589,0x96bd,4124,3.0753035852973456e-06,0.994679955967201
5770,愀,24832,0x6100,4120,3.072320749618105e-06,0.9946830282879506
5771,筱,31601,0x7b71,4120,3.072320749618105e-06,0.9946861006087002
5772,箍,31629,0x7b8d,4120,3.072320749618105e-06,0.9946891729294498
5773,笋,31499,0x7b0b,4117,3.0700836228586743e-06,0.9946922430130727
5774,蜡,34593,0x8721,4115,3.0685922050190537e-06,0.9946953116052777
5775,捃,25411,0x6343,4112,3.066355078259623e-06,0.994698377960356
5776,贜,36124,0x8d1c,4111,3.065609369339813e-06,0.9947014435697253
5777,榱,27057,0x69b1,4107,3.062626533660572e-06,0.994704506196259
5778,稾,31294,0x7a3e,4107,3.062626533660572e-06,0.9947075688227928
5779,昀,26112,0x6600,4105,3.0611351158209518e-06,0.9947106299579086
5780,倂,20482,0x5002,4099,3.0566608623020905e-06,0.9947136866187709
5781,酎,37198,0x914e,4086,3.0469666463445575e-06,0.9947167335854172
5782,忭,24557,0x5fed,4084,3.045475228504937e-06,0.9947197790606458
5783,嗄,21956,0x55c4,4084,3.045475228504937e-06,0.9947228245358744
5784,疣,30115,0x75a3,4082,3.0439838106653168e-06,0.994725868519685
5785,躺,36538,0x8eba,4077,3.0402552660662656e-06,0.9947289087749511
5786,茇,33543,0x8307,4076,3.039509557146455e-06,0.9947319482845083
5787,偎,20558,0x504e,4075,3.038763848226645e-06,0.9947349870483565
5788,炸,28856,0x70b8,4075,3.038763848226645e-06,0.9947380258122047
5789,埜,22492,0x57dc,4070,3.035035303627594e-06,0.9947410608475084
5790,嵋,23883,0x5d4b,4067,3.032798176868163e-06,0.9947440936456852
5791,勍,21197,0x52cd,4065,3.031306759028543e-06,0.9947471249524442
5792,枹,26553,0x67b9,4063,3.0298153411889225e-06,0.9947501547677854
5793,璆,29830,0x7486,4063,3.0298153411889225e-06,0.9947531845831266
5794,凸,20984,0x51f8,4061,3.028323923349302e-06,0.99475621290705
5795,驊,39498,0x9a4a,4059,3.0268325055096814e-06,0.9947592397395555
5796,芨,33448,0x82a8,4058,3.0260867965898713e-06,0.9947622658263521
5797,蜍,34573,0x870d,4058,3.0260867965898713e-06,0.9947652919131487
